geoid,latitude,longitude,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index
26021,42.20160536267182,-86.28147419330851,Coloma,MUN,2018/07/16 00:00:00+00,0,0,0,0,0
26159,42.20172944783747,-85.87639393021448,Devan Mobile Home Park,MUN,2018/09/24 00:00:00+00,0,0,0,0,0
26159,42.20177175676249,-86.18020851246266,Hartford,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26159,42.20184787672972,-86.07893961630228,HILLTOP FARMS AG LABOR CAMP,MUN,2021/07/26 09:00:00+00,0,0,0,0,0
26161,42.2034665937032,-83.90097030704423,Freedom Childcare Center,DAYCARE,2018/11/30 00:00:00+00,0,0,0,0,0
26163,42.2084453793298,-83.14070901053815,Wyandotte,MUN,2019/08/27 00:00:00+00,6,0,0,0,0.6
26075,42.210348642964476,-84.30607444977558,Leoni Township,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26075,42.211845660249196,-84.40736371398212,Summit Township,MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26075,42.21325316393392,-84.50865740631728,Arbor Ridge Condominiums,MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26025,42.217986945626485,-84.91386777977269,Eaton Corporation,INDUS,2019/07/31 00:00:00+00,0,0,0,0,0
26025,42.22059476363884,-85.21780079059535,Sonoma Elementary School,SCH,2018/06/25 00:00:00+00,0,0,0,0,0
26077,42.22128424031797,-85.31911428093024,Climax,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26077,42.22188373956465,-85.42042828678227,Prairie Baptist Church,SCH,2018/06/12 00:00:00+00,0,0,0,0,0
26077,42.222812621646874,-85.62305610449518,PORTAGE,MUN,2021/05/05 00:00:00+00,5.6,0,0,7.7,0.56385
26077,42.223141914657255,-85.72436904287335,CALVARY REFORMED CHURCH,MUN,2021/12/01 14:42:00+00,0,0,0,0,0
26159,42.22338105135281,-85.82568075013859,Mattawan,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26021,42.223435209343855,-86.23090652825836,Chalet Du Paw Paw Condominiums,MUN,2018/07/17 00:00:00+00,0,0,0,0,0
26159,42.22352998972949,-85.92699079107278,Coca-Cola North America Group,INDUS,2019/07/17 00:00:00+00,0,0,0,0,0
26159,42.22355710780238,-86.1296041181495,GOBLES JUNIOR ACADEMY,MUN,2020/10/28 15:10:00+00,0,0,0,0,0
26159,42.22358868821602,-86.02829872588472,Lawrence,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26161,42.226139708376934,-83.9508828211075,Pleasant Lake Mobile Home Park,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26161,42.227950263845905,-84.05218784988305,McATEE ORGANIC FARMS SPRING WATER,MUN,2020/10/08 00:00:00+00,0,0,0,0,0
26075,42.23130319998128,-84.25481537163554,Ymca Storer,CHLCMP,2019/05/22 00:00:00+00,0,0,0,0,0
26163,42.23144551020035,-83.19034852875299,Great Lakes Water Authority,MUN,2019/04/30 00:00:00+00,0,0,0,0,0
26075,42.23284546348232,-84.35613700053156,Indian Village,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26075,42.23429817970321,-84.45746329690849,Coffmans Trailer Park,MUN,2018/07/20 00:00:00+00,0,0,0,0,0
26075,42.23566129277065,-84.55879382857249,Arbor Village,MUN,2018/07/11 00:00:00+00,0,0,0,0,0
26025,42.24021662140429,-84.96414962152173,Marshall Academy,SCH,2018/06/20 00:00:00+00,0,0,0,0,0
26025,42.24195527714889,-85.16684163163393,Binder Park Zoo,PARK,2019/07/31 00:00:00+00,0,0,0,0,0
26161,42.24295531200807,-83.69684170842255,CORRIGAN MOVING SYSTEMS,MUN,2020/12/08 00:00:00+00,0,0,0,0,0
26077,42.24333406057099,-85.36953840329117,Climax Mobile Home Park,MUN,2018/06/14 00:00:00+00,0,0,0,0,0
26077,42.24435259117232,-85.57223644580351,Kalamazoo,MUN,2018/06/15 00:00:00+00,32,0,0,7,3.2035
26077,42.24472664860969,-85.67358485009039,Kalamazoo,MUN,2020/10/21 00:00:00+00,0,0,0,0,0
NA,42.24481720569897,-86.38297131000294,Beechwood Hills - Timber Ridge,MUN,2018/07/17 00:00:00+00,0,0,0,0,0
26161,42.244989883360496,-83.79816456778556,First Unitarian Church,DAYCARE,2018/11/29 00:00:00+00,0,0,0,0,0
26159,42.245010508137824,-85.77493226117798,Red Arrow Commercial LLC,DAYCARE,2018/11/30 00:00:00+00,0,0,0,0,0
26159,42.24520412749537,-85.87627823953268,PAW PAW APTS - WEST MAPLE LAKE,MUN,2021/05/17 00:00:00+00,0,0,0,4.4,0.0022
26159,42.245243134514844,-86.180303201192,Applewood,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26161,42.25055767105284,-84.1021738463233,St. Louis Center,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26075,42.25223475418663,-84.20352239892141,Allegiant Medical Center - Grass Lake,MEDCAR,2019/08/13 00:00:00+00,0,0,0,0,0
26075,42.25382231573057,-84.30487629442867,Leoni Township,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26075,42.25672864047906,-84.50759838012529,NA,MUN,2020/10/07 17:00:00+00,2,0,0,0,0.2
26075,42.25927619408476,-84.71033663247835,ALBION,MUN,2021/04/20 00:00:00+00,19,0,0,2.3,1.90115
26025,42.26242388159314,-85.01446671465136,Oaklawn Life Improvement Ctr,MEDCAR,2019/07/30 00:00:00+00,0,0,0,0,0
26025,42.263293265042215,-85.11584772134141,Beadle Lake Elementary,SCH,2018/06/25 00:00:00+00,0,0,0,0,0
26077,42.26628913117038,-85.62276544939522,Kalamazoo,MUN,2020/10/21 00:00:00+00,0,0,0,0,0
26159,42.26685612579141,-85.82553030072751,Shady Brook Mobile Home Park,MUN,2018/09/24 00:00:00+00,0,0,0,0,0
26161,42.267707438738825,-83.84807259271714,EMERSON SCHOOL - ELEMENTARY,MUN,2022/12/13 11:00:00+00,0,0,0,35,0.0175
26161,42.271420794495555,-84.05081506688518,FCA US LLC/CHELSEA PROV GRNDS,MUN,2022/03/08 09:17:00+00,3,0,0,0,0.3
26075,42.276319468682686,-84.35497282918493,EARLY IMPRESSIONS,MUN,2020/10/29 00:00:00+00,0,0,0,7,0.0035
26075,42.27777309598391,-84.45636876243847,ABC Academy #1,DAYCARE,2018/12/04 00:00:00+00,0,0,0,0,0
26075,42.27913699518461,-84.55776897980235,"Parma, Village of",MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26025,42.281595392253124,-84.76058052186666,Albion,MUN,2019/06/18 00:00:00+00,22,0,0,0,2.2
26025,42.28268978137941,-84.86199097625351,115 TRUCK STOP,MUN,2021/02/02 00:00:00+00,0,0,0,0,0
26025,42.28369422809585,-84.96340397274979,Calhoun Interm. School Dist.,SCH,2021/04/07 00:00:00+00,12,0,0,19,1.2095
26025,42.28543308897788,-85.1662358429296,HARPER RIDGE,MUN,2021/03/31 12:30:00+00,0,0,0,0,0
26025,42.2861674038111,-85.26765384271981,Barker Manufacturing,INDUS,2019/07/31 00:00:00+00,0,0,0,0,0
26077,42.286811578163665,-85.36907263629826,Andrews Estates,MUN,2018/06/18 00:00:00+00,0,0,0,0,0
26077,42.28736556359093,-85.47049178503981,Boerman Mobile Village,MUN,2018/08/06 00:00:00+00,0,0,0,0,0
26077,42.287829315110585,-85.57191085205122,KALAMAZOO,MUN,2020/10/21 00:00:00+00,18,0,0,4,1.802
26077,42.2882027877467,-85.6733293981397,Ascension Borgess,MEDCAR,2019/07/17 00:00:00+00,0,0,0,3,0.0015
26161,42.28845645413073,-83.79661712172931,STONY CREEK PRESCHOOL TOO!,MUN,2022/12/06 00:00:00+00,0,0,0,4,0.002
26159,42.28848593741699,-85.77474698501462,Wolf Lake Mobile Home Park,MUN,2018/07/26 00:00:00+00,0,0,0,0,0
26159,42.28878109893391,-85.97757752300978,Country Holiday Estates,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26161,42.29040334533648,-83.8980164774803,Thetford Corporation,INDUS,2019/08/01 00:00:00+00,0,0,0,0,0
26161,42.29226077103784,-83.99942252528307,"Orchid Macdee, LLC",INDUS,2019/08/01 00:00:00+00,0,0,0,0,0
26161,42.294028670137955,-84.10083483519743,St. Louis Center,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26075,42.29570698271679,-84.20225297207057,Tenneco Automotive #2,INDUS,2019/08/01 00:00:00+00,0,0,0,0,0
26075,42.29729564911535,-84.30367650287361,East Jackson Elementary School,SCH,2018/07/17 00:00:00+00,0,0,0,0,0
26075,42.29879461138948,-84.4051049921301,ABC ACADEMY #1,MUN,2022/02/15 00:00:00+00,2,0,0,3,0.2015
26025,42.304941900028055,-84.91230660137792,Mar-Lee School,SCH,2018/06/26 00:00:00+00,0,0,0,0,0
26025,42.30677096998292,-85.11520671240459,WATTLES PARK ELEMENTARY SCHOOL,MUN,2020/11/11 00:00:00+00,0,0,0,3,0.0015
26161,42.30710030434857,-83.64370487679999,Freeman Elementary School,SCH,2018/07/16 00:00:00+00,0,0,0,0,0
26077,42.308838471223666,-85.41956680826189,Galesburg,MUN,2018/06/26 00:00:00+00,0,0,0,0,0
26161,42.30918217548563,-83.74512810450287,Ann Arbor,MUN,2018/07/17 00:00:00+00,0,0,0,4,0.002
26159,42.31050102190212,-86.1297253067908,Bangor,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26161,42.31117461307504,-83.8465587025575,Little Folks Corner,DAYCARE,2018/11/29 00:00:00+00,0,0,0,0,0
26161,42.31307755564639,-83.94799623882031,DEXTER,MUN,2021/01/11 00:00:00+00,0,0,0,0,0
26161,42.31489093943253,-84.04944027854394,Chelsea,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26075,42.31824879208562,-84.25234613629935,Coachmans Cove,MUN,2018/07/20 00:00:00+00,0,0,0,0,0
26075,42.31979314163618,-84.35380708524265,Jackson Readiness Center,OFFICE,2019/08/13 00:00:00+00,0,0,0,0,0
26075,42.32124769703019,-84.45527280076669,Flora List Child Care,SCH,2018/07/11 00:00:00+00,0,0,0,0,0
26025,42.32891070295627,-85.16562964399287,Battle Creek - Verona System,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26161,42.32988455680845,-83.69360555903035,"Sisters of Mary, Mother of Eucharist",MUN,2018/07/16 00:00:00+00,0,0,0,0,0
26077,42.33028892978555,-85.36860675052274,Augusta,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26077,42.330842596924676,-85.47009611381738,Kalamazoo,MUN,2020/12/02 00:00:00+00,0,0,0,0,0
26077,42.33130590430794,-85.57158543234254,Parchment,MUN,2018/07/26 00:00:00+00,40,8,0,12,4.806
26159,42.332185761559906,-86.18049575535306,ARTESIAN GLACIER WATER,MUN,2020/08/20 00:00:00+00,0,0,0,0,0
26159,42.33226551626688,-86.07901594873154,Bangor,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26161,42.33387110110149,-83.89653622405713,Alco Manufacturing,INDUS,2019/05/23 00:00:00+00,0,0,0,0,0
26161,42.33749929136581,-84.09949388169977,Cassidy Lake S.A.I.,SCH,2018/08/22 00:00:00+00,0,0,0,0,0
26163,42.33880406624641,-83.13471212153544,Great Lakes Water Authority,MUN,2019/04/30 00:00:00+00,0,0,0,0,0
26075,42.34226860096475,-84.40397337691155,Sherman Oaks,MUN,2018/07/11 00:00:00+00,0,0,0,0,0
26163,42.34839037558636,-83.54056457878912,Spiritus Sanctus Academy,SCH,2018/07/24 00:00:00+00,0,0,0,0,0
26025,42.34937884605117,-85.0130440549932,CORNWELLS TURKEY HOUSE,MUN,2021/03/31 18:59:59+00,0,0,0,0,0
26025,42.35102783205617,-85.21608788221675,Bedford Hills,MUN,2018/06/21 00:00:00+00,0,0,0,0,0
26161,42.35264723510059,-83.74354228866915,Ann Arbor Christian School,SCH,2018/08/08 00:00:00+00,0,0,0,0,0
26077,42.35324177073218,-85.62218488534998,Kalamazoo Nature Center,PARK,2019/05/15 00:00:00+00,0,0,0,0,0
26159,42.35384719960407,-86.23130095127449,Port of Call - West,MUN,2020/06/26 00:00:00+00,4,0,0,4,0.402
26161,42.3546413617553,-83.84504249984803,Loch Alpine Sanitary Authority,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26163,42.35656520617069,-82.98150293903377,Great Lakes Water Authority,MUN,2021/01/28 00:00:00+00,0,0,0,0,0
26025,42.37238811504893,-85.1650230210579,THE LEARNING ZONE,MUN,2020/10/26 17:00:00+00,0,0,0,9,0.0045
26025,42.37312230907405,-85.2665814409007,Creek Valley North,MUN,2018/06/22 00:00:00+00,0,0,0,0,0
26077,42.37376611178584,-85.3681407332382,ST ANN CHURCH - LOC ACADEMY,MUN,2020/11/04 00:00:00+00,0,0,0,0,0
26077,42.3747823552276,-85.57126017369966,Evergreen Park,MUN,2018/06/18 00:00:00+00,0,0,0,0,0
26077,42.3751547045797,-85.67281944118395,Royal Estates,MUN,2018/06/18 00:00:00+00,0,0,0,3,0.0015
26159,42.37562763908139,-85.87593486486114,Gobles,MUN,2018/09/24 00:00:00+00,0,0,0,0,0
26159,42.37572813957692,-85.97749013907577,Bloomingdale Elementary School,SCH,2018/08/09 00:00:00+00,0,0,0,0,0
26075,42.38424128342262,-84.30127194292666,Pleasant Lake Mobile Home Court,MUN,2018/07/11 00:00:00+00,0,0,0,0,0
26075,42.38970491048614,-84.70757110758905,Springport,MUN,2018/07/17 00:00:00+00,3,0,0,0,0.3
26025,42.39450513510496,-85.21551621540944,Bedford Elementary School,CHLCMP,2019/05/15 00:00:00+00,0,0,0,0,0
26077,42.395194088274316,-85.31711033366656,Skywood Recovery,MEDCAR,2019/07/30 00:00:00+00,0,0,0,0,0
26077,42.39579256296027,-85.41870512222356,KELLOGG BIOLOGICAL STATION,MUN,2021/07/28 00:00:00+00,0,0,4.8,0,0.48
26161,42.39611184616798,-83.74195399800034,"Balance Technologies, Inc.",INDUS,2019/07/24 00:00:00+00,0,0,0,0,0
26077,42.397044658565754,-85.72348911128235,Alamo Elementary School,SCH,2018/05/01 00:00:00+00,0,0,0,0,0
NA,42.39709998255871,-86.33301562546733,South Haven,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
NA,42.39725540297833,-82.87786432304762,Grosse Pointe Farms,MUN,2021/01/21 00:00:00+00,0,0,0,0,0
26159,42.39731778077272,-86.23143466093781,WHISPERING PINES ESTATES,MUN,2022/04/25 00:00:00+00,8,0,0,2,0.801
26159,42.397426172198784,-85.92667370651576,Bloomingdale High School,SCH,2018/08/09 00:00:00+00,0,0,0,0,0
26161,42.40001377094907,-83.94510098375135,Birkett Day Camp,CHLCMP,2019/05/23 00:00:00+00,0,0,0,0,0
26161,42.401830056668196,-84.04668461301017,Camp Burt Shurly,CHLCMP,2019/05/29 00:00:00+00,0,0,0,0,0
26163,42.40268092925137,-83.08092954624337,CLINTON ESTATES,MUN,2020/10/07 00:00:00+00,0,0,0,0,0
26075,42.408195937763956,-84.45307652926495,Russell Miller Wild 100,CHLCMP,2019/07/31 00:00:00+00,0,0,0,0,0
26163,42.41014925610113,-83.38560376317344,HIGHLAND GREENS ESTATES,MUN,2020/10/27 00:00:00+00,0,0,0,0,0
26161,42.41468069333492,-83.58876578432456,Northville Crossing,MUN,2018/07/24 00:00:00+00,0,0,0,0,0
26025,42.41586532161549,-85.16441596099816,North Pennfield School,SCH,2018/07/05 00:00:00+00,0,0,0,0,0
26077,42.4172431201845,-85.36767457236941,Gull Lake Schools-40Th St Early Learning Ctr,SCH,2020/06/29 00:00:00+00,0,0,0,2,0.001
26077,42.41825866321089,-85.57093506578887,Plainwell Pines H C F,MUN,2018/06/19 00:00:00+00,0,0,0,0,0
26077,42.41863047442468,-85.67256491334913,JBS PACKERLAND,MUN,2020/10/20 00:00:00+00,0,0,0,0,0
26161,42.41885355109199,-83.79196045732118,Coventry Woods Mhc,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
NA,42.41895518365295,-86.28231055704522,South Haven,MUN,2021/09/07 00:00:00+00,0,0,0,0,0
26159,42.419101954288394,-85.87582160294926,Baseline Mobile Home Park,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26005,42.41912819264934,-86.18069247959944,Mitchell Brothers East,MUN,2018/08/09 00:00:00+00,0,0,0,0,0
26005,42.41920153894663,-85.97744755940711,Meadow Woods N/R Center,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26005,42.41921029806552,-86.07907133235585,MBG MARKETING,MUN,2021/04/09 08:29:59+00,0,0,0,5,0.0025
26163,42.43531153605107,-83.53710652309772,Maybury Child Care,DAYCARE,2018/11/28 00:00:00+00,0,0,0,0,0
26045,42.43537251638018,-84.90995893553693,"Olivet, City of",MUN,2018/06/21 00:00:00+00,0,0,0,0,0
26045,42.436332897419504,-85.01161879542849,Bellevue Mobile Home Park,MUN,2018/07/05 00:00:00+00,0,0,0,0,0
26125,42.437488640158726,-83.63873088045258,Country Estates MHP,MUN,2018/06/15 00:00:00+00,0,0,0,0,0
26015,42.43867110070434,-85.31660881962647,TAMARACK VALLEY CHRISTIAN CENTER,MUN,2021/08/18 10:08:00+00,0,0,0,0,0
26093,42.43957600397956,-83.74036321270724,LITTLE FRIENDS DAY CARE,MUN,2020/11/05 17:00:00+00,5,0,0,3,0.5015
26005,42.440193879574245,-85.62160523714097,Plainwell,MUN,2018/04/26 00:00:00+00,0,0,0,0,0
26005,42.44089999910235,-85.92659610983651,Camp Kidwell,CHLCMP,2019/05/13 00:00:00+00,0,0,0,0,0
26093,42.441573564202045,-83.84200308382165,Mystic Ridge L.L.C.,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26093,42.443481256971445,-83.94365005925096,Down on The Farm Too,DAYCARE,2018/12/04 00:00:00+00,0,0,0,0,0
26093,42.445299020458165,-84.04530370022677,U of M - Northstar Reach,CHLCMP,2019/09/03 00:00:00+00,0,0,0,0,0
26065,42.44702679287456,-84.14696357182602,"Stockbridge, Village of",MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26065,42.451669569823565,-84.45197618761748,Divine Nest,ADFSTC,2019/07/31 00:00:00+00,0,0,0,0,0
26065,42.45303678857732,-84.55365659863462,Highfields Youth Camp,MUN,2018/07/13 00:00:00+00,0,0,0,0,0
26045,42.454313726136654,-84.65534104676838,Island City Academy,SCH,2018/06/28 00:00:00+00,0,0,0,0,0
26125,42.455918815391655,-83.48541374802669,Michigan Cat,INDUS,2019/07/11 00:00:00+00,0,0,0,0,0
26045,42.45760231063122,-84.96041421941588,"Olivet, City of",MUN,2018/06/21 00:00:00+00,0,0,0,0,0
26125,42.45814178873934,-83.58706888864303,Lyon Township,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26093,42.46027499329449,-83.68873225069142,COUNTRY ACRES VILLAGE,MUN,2020/11/17 00:00:00+00,2,0,0,69,0.23450000000000001
26005,42.461734825037645,-85.57061009425767,Lake Doster,MUN,2018/04/24 00:00:00+00,0,0,0,0,0
26005,42.46210611308332,-85.6723106707415,Plainwell,MUN,2019/09/16 00:00:00+00,19,0,0,29,1.9144999999999999
26093,42.46231836419245,-83.7904033982803,ADVANCED BOTTLED WATER PLANT,MUN,2020/11/30 17:00:00+00,0,0,0,1,5e-4
26005,42.46267485246212,-85.97740570749673,Swan Lake Mobile Estates,MUN,2018/07/09 00:00:00+00,0,0,0,0,0
26005,42.462682584439946,-86.07910034195635,Intercare Community Health Net,MEDCAR,2019/07/18 00:00:00+00,0,0,0,0,0
26093,42.46427183758383,-83.89208189661194,LIGHT OF THE WORLD ACADEMY,MUN,2022/12/08 00:00:00+00,0,0,0,3,0.0015
26099,42.46653027930409,-83.0270375814407,Great Lakes Water Authority,MUN,2019/04/30 00:00:00+00,0,0,0,0,0
26125,42.47169557080161,-83.23034298263197,CLARKSTON LAKE ESTATES,MUN,2020/10/30 00:00:00+00,0,0,0,0,0
26065,42.47410137838191,-84.50228272274998,Country Manor MHP,MUN,2018/07/13 00:00:00+00,0,0,0,0,0
26125,42.474143859531694,-83.33201056069493,Old Farm Colony Water Association,MUN,2018/07/09 00:00:00+00,0,0,0,0,0
26045,42.47542386656558,-84.60400040759065,V F W National Home,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26125,42.476502484232384,-83.43368747841866,EAST BAY MOBILE HOME PARK,MUN,2021/01/12 00:00:00+00,0,0,0,0,0
26125,42.478771377498745,-83.53537329999263,Rosebrook Child Development Center,DAYCARE,2018/11/28 00:00:00+00,0,0,0,0,0
26125,42.48095047315045,-83.63706759084492,Lake Angela Condo Apts #3,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26015,42.48274598327756,-85.41784312872187,Barry Township,MUN,2018/04/24 00:00:00+00,0,0,0,0,0
26093,42.483039705328196,-83.73876991396804,Hidden Lakes of Green Oaks,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26015,42.483253264931896,-85.51957949667987,Camp Merrie Woode,CHLCMP,2019/05/16 00:00:00+00,0,0,0,0,0
26005,42.48366972482893,-85.62131572680153,Community Action Early Head Start,SCH,2018/05/01 00:00:00+00,0,0,0,0,0
26005,42.484258796491105,-86.23170537647232,Glenn Haven Shores,MUN,2018/06/08 00:00:00+00,0,0,0,0,0
26005,42.484426467603235,-86.02825040624589,OAK HAVEN,MUN,2021/12/07 00:00:00+00,0,0,0,2,0.001
26093,42.48503901006381,-83.8404798333648,Bishop Lake Apartments,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26093,42.48694832325667,-83.94219691191482,Down on The Farm Learning Center,DAYCARE,2018/12/05 00:00:00+00,0,0,0,0,0
26099,42.48957962427802,-83.07683518624822,HIDDEN LAKE ESTATES,MUN,2021/01/20 00:00:00+00,0,0,0,0,0
26125,42.49937736029573,-83.48364413533785,Matheson Gases,INDUS,2019/08/02 00:00:00+00,0,0,0,0,0
26125,42.50160239728988,-83.58536925204741,Lyon Township,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26015,42.50355323558934,-85.26497062517271,Wesley Woods,CHLCMP,2019/05/15 00:00:00+00,6,0,0,0,0.6
26093,42.50373754124318,-83.68710264936463,FORD CT. OFFICE CENTER,MUN,2021/03/25 14:29:59+00,0,0,0,6,0.003
26093,42.5057827278639,-83.78884388962896,"BRIGHTON, CITY OF",MUN,2021/09/01 00:00:00+00,0,0,0,2,0.001
26005,42.50586144603159,-85.77382736963803,"Konos, Inc./Vande Bunte Egg Farm",INDUS,2019/07/16 00:00:00+00,0,0,0,0,0
26005,42.506154796163315,-86.07913021693393,MYSTIC VIEW APARTMENTS,MUN,2023/02/07 00:00:00+00,0,0,0,5,0.0025
26093,42.50773789281059,-83.89059253631525,Camp Talahi,CHLCMP,2019/09/20 00:00:00+00,0,0,0,0,0
26065,42.513062631007855,-84.19587852663147,Elder Ridge Manor,ADFSTC,2019/07/30 00:00:00+00,0,0,0,0,0
26125,42.51759880877192,-83.33013453591583,Briarcliff Homeowners Assn,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26045,42.52127334804033,-84.80659118671188,"Tot Spot, The",DAYCARE,2018/11/27 00:00:00+00,0,0,0,0,0
26125,42.52223071995622,-83.53363725438572,Adept Plastic; Now: Tribar Mfg,INDUS,2019/09/19 00:00:00+00,0,0,0,0,0
26125,42.524411826588384,-83.63540162351583,HURON VALLEY SCHOOLS ADMIN,MUN,2021/11/09 00:00:00+00,0,0,0,2,0.001
26015,42.525624559614,-85.31560506705665,Cedar Creek Bible Church,SCH,2018/08/06 00:00:00+00,0,0,0,0,0
26015,42.52622243243487,-85.41741198445342,Delton Ehs,DAYCARE,2018/11/29 00:00:00+00,0,0,0,0,0
26093,42.5265029458637,-83.73717408380084,HIDDEN SHORES WEST,MUN,2021/04/22 00:00:00+00,2,0,0,0,0.2
26015,42.52672940315755,-85.51921924791117,Mcti Family Housing,MUN,2018/04/24 00:00:00+00,0,0,0,0,0
26005,42.527145426044925,-85.62102641033695,"Transcendia, Inc.",INDUS,2019/08/12 00:00:00+00,0,0,0,13,0.0065
26005,42.527704449883274,-85.82463865786356,"Rope Courses, Inc.",INDUS,2019/07/03 00:00:00+00,0,0,0,9,0.0045
26005,42.527729223988224,-86.23184236310222,Glenn School,SCH,2018/06/08 00:00:00+00,0,0,0,0,0
26005,42.527859791329725,-86.13004515027278,SCENIC VIEW DAIRY LLC,MUN,2020/11/16 12:59:59+00,0,0,0,0,0
26093,42.528504013290394,-83.8389541963442,OAK POINTE,MUN,2022/06/16 00:00:00+00,0,0,0,2,0.001
26093,42.53041496503493,-83.94074152468315,Howell Nature Center,CHLCMP,2019/09/11 00:00:00+00,0,0,0,0,0
26065,42.5386158375071,-84.44977101056497,Mason Manor,MUN,2018/07/10 00:00:00+00,0,0,0,0,0
26045,42.541263270465656,-84.65341791391752,"Eaton Rapids, City of",MUN,2018/06/28 00:00:00+00,0,0,0,0,0
26125,42.54283539499946,-83.48187161683049,Heritage Apartments,MUN,2018/07/11 00:00:00+00,8,0,0,21,0.8105
26045,42.54354835954534,-84.85707958234121,"CHARLOTTE, CITY OF",MUN,2022/12/01 00:00:00+00,6,0,0,5,0.6024999999999999
26125,42.54506251461216,-83.58366685569138,Central Conveyor,INDUS,2019/07/25 00:00:00+00,0,0,0,0,0
26015,42.54767306479031,-85.36627509617254,Camp Michawana,CHLCMP,2019/05/15 00:00:00+00,0,0,0,0,0
NA,42.54789014496145,-82.8193211283565,"Mount Clemens, City of",MUN,2021/09/15 00:00:00+00,0,0,0,4,0.002
26005,42.54868669557976,-85.56996051667603,East Martin Christian School,SCH,2018/06/12 00:00:00+00,0,0,0,0,0
26005,42.54905698332951,-85.67180299346248,MARTIN,MUN,2022/10/12 00:00:00+00,7.9,0,0,3.1,0.7915500000000001
26093,42.549246637971336,-83.78728191216445,MCDONALDS #4991,MUN,2022/12/08 00:00:00+00,0,0,0,5,0.0025
26005,42.54952428211086,-85.87548525330659,DUMONT CREEK ESTATES,MUN,2021/01/07 00:00:00+00,0,0,0,3,0.0015
26093,42.55120351249603,-83.88910085335358,Three Fires Middle School,SCH,2018/11/12 00:00:00+00,0,0,0,0,0
26093,42.553070177906264,-83.99092681721825,Little Country Kids,DAYCARE,2018/12/05 00:00:00+00,0,0,0,0,0
26065,42.558128303393474,-84.29644244980896,Dansville Community Center,DAYCARE,2018/12/07 00:00:00+00,0,0,0,0,0
26065,42.559633521519615,-84.3982921053351,"Mason, City of",MUN,2018/07/10 00:00:00+00,0,0,0,0,0
26065,42.56104823097208,-84.50014658204262,Columbia Lakes Estates,MUN,2018/07/10 00:00:00+00,0,0,0,0,0
26125,42.561053216549205,-83.32825537739294,Ganeinu Day School,DAYCARE,2018/11/28 00:00:00+00,0,0,0,0,0
26125,42.56341637747399,-83.43007235930314,Herkules Equipment Corp.,INDUS,2019/07/11 00:00:00+00,0,0,0,0,0
26045,42.5647487433246,-84.80573451007781,EATON GREEN ESTATES SUBDIVISION,MUN,2023/02/02 00:00:00+00,2,0,0,3,0.2015
26125,42.565689559575084,-83.53189836566318,Glengary Elementary/Wls,SCH,2019/09/17 00:00:00+00,10,0,0,9,1.0045
26125,42.56787269638085,-83.63373295916689,Milford Country Day Child Care,DAYCARE,2018/11/26 00:00:00+00,0,0,0,0,0
26015,42.56969870215111,-85.41698072569511,Guernsey Lake Mobile Home Community,MUN,2018/06/12 00:00:00+00,5,0,0,3,0.5015
26093,42.56996572125456,-83.73557570208416,Lasting Impressions,DAYCARE,2018/12/06 00:00:00+00,0,0,0,0,0
26015,42.5702053773395,-85.51885903203545,Gun Lake Mobile Home Community,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26005,42.57062097897245,-85.6207372749562,Lakeside Park MHP,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
