geoid,longitude,latitude,facility,county,address,city,zip_code,type,residential_wells_sampled,site_lead,site_lead_email,site_lead_phone,hyperlink,location,military,facility_date,site_background,drinking_water_information,anticipated_activities
26081,-85.56417067,42.873018,Lacks Barden Plating Facility,Kent County,"4090 Barden St SE, Kentwood, MI, 49512, USA",Grand Rapids,49512,Plating,TBD,Brent Ritchie,RitchieB1@michigan.gov,616-581-1782,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/lack-barden-plating-facility,NA,No,2024/02/26 17:00:00+00,"The Lacks Barden Plating Facility is located at 4080 and 4090 Barden Drive SE, in Kentwood. The site is an active plating facility that conducts decorative chrome electroplating primarily on plastic automotive parts, but also on plumbing fixtures, household appliances and business machines. Lacks has operated at this location since approximately 2005. Samples of storm water were collected at the facility in 2021 and 2022 as part of a Storm Water Characterization Study and PFOS was as high as 784 ppt (compared to 12 ppt) and copper as high as 0.70 milligrams per liter (mg/L). A thorough investigation of the storm water drainage system onsite led to the discovery of a faulty sump in the metal plating area of the facility, where plating solution was released into the soil, and then transported through the stormwater system via fractured piping in the subsurface. The source was subsequently isolated from the stormwater system, the fractured piping was replaced with closed PVC piping, and the sump was replaced. 

Lacks conducted a soil boring investigation throughout the plating area of the facility in October 2022 which included collecting soil samples for analysis of metals, hexavalent chromium, sulfate, chloride and PFAS. Analytical results identified elevated levels of chloride, sulfide, copper, selenium, and PFOS in soil within the vicinity of the replaced sump, with a maximum PFOS soil concentration of 180,000 ppt. A sediment sample collected at the storm water outfall south of the facility contained PFOS at a concentration of 840 ppt. There is no soil or sediment criteria.

In December 2022, EGLE Water Resources Division (WRD) sent a violation of outfall discharge permit notice to Lacks, and EGLE Remediation and Redevelopment Division (RRD) sent a compliance communication requesting compliance with Part 201 obligations for their facility. Lacks continued their investigation in July 2023 by collecting water samples from storm water catch basins and collecting groundwater samples adjacent to the storm water drain system to the north, west, and south of the facility. This sampling identified elevated concentrations of copper, chloride, PFOS and PFOA. The maximum concentration of PFOA in groundwater was 13 ppt (compared to 8 ppt) and the maximum concentration of PFOS in groundwater was 580 ppt (compared to 16 ppt). Additional investigations activities are expected to be conducted throughout 2024.

Groundwater flow is believed to be south toward the stormwater outfall, which empties into a tributary of Plaster Creek approximately 200 feet to the south of the outfall.","The area surrounding the Lacks Barden Plating facility is mainly industrial, with residential areas existing approximately 3,000 feet to the west of the site. The industrial and residential properties in the immediate vicinity of the site are serviced by municipal water. EGLE, DHHS, and Kent County Health Department identified one residential well nearby that is planned to be sampled.",EGLE will continue to oversee the response actions that Lacks is implementing to delineate the extent of the PFAS impacts in groundwater and surface water and mitigate any potential public health risks at the site.
26125,-83.40609477,42.74378135,Ben Powell Landfill (also known as Clarkston Landfill),Oakland County,"6440 Clarkston Rd, Clarkston, MI, 48346, USA",Clarkston,48346,Landfill,Yes,Emily Bertolini,bertolinie@michigan.gov,517-614-6316,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/ben-powell-landfill,NA,No,2024/02/15 17:00:00+00,"In 2018, to investigate sources and locations of PFAS contamination in the State, the MPART Team, in coordination with EGLE, tested all sixteen (16) water supply wells within all of Independence Township.  When PFAS was first detected at low levels in one of the wells - called the Clarkston Gardens Well, the well was taken offline and no longer used as a source of drinking water. In 2020, an additional well - Chestnut Hills Well - area had low level detections of PFAS and was also taken offline.  
In the spring of 2023, the Township reached out to MPART to help coordinate sampling of shallow groundwater and residential wells near the Ben Powell/Clarkston Landfill (which was in operation from the 1940s to 1978).  Groundwater sampling was conducted at several locations near the landfill and the highest result was 21 ppt PFOA (compared to 16 ppt).  In February 2024, the originally posted Independence Township Area of Interest became an official MPART site because of exceedances in groundwater and the landfill being determined to be the source of PFAS contamination.
Groundwater is assumed to flow to the south/southwest towards Park Lake.  
","Municipal water is available in portions of the Township.  In 2023, the Township received $5.4 million in funding to extend watermains to homes in the affected area.  Construction is slated to begin in Fall 2024.  The Township is in the planning phase for additional water main extensions for PFAS mitigation for FY25.
In April 2023, the Township hired an engineering consultant to sample private drinking water wells, starting with homes closest to the landfill.  Residential well sampling was conducted in several phases and considered other potential sources of PFAS in the area.  Forty-four (44) residential wells were sampled, six (6) of which had detections below the drinking water criteria; the rest of which were non-detect. Independence Township met with EGLE, DHHS, and local health department staff after each phase of the investigation to discuss results and next steps.
Some residents will be connected to municipal water as part of infrastructure projects that were and currently being planned for.  These projects will include all of the homes that had detections of PFAS in their drinking water well.
","A small subset of samples will be collected, in addition to the original 44 samples to be re-sampled in Spring 2024.

The Township will also be researching potential locations for new drinking water wells due to the Clarkston Gardens and Chestnut Hills being taken offline.
"
26075,-84.39114,42.22624,444 East South Street,Jackson County,"444 E South St, Jackson, MI, 49203, USA",Jackson,49203,Plating,No,Zach McCurley,McCurleyZ1@michigan.gov,517-290-9074,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/jackson-county/444-east-south-street,NA,No,2024/02/27 17:00:00+00,"The property at 444 East South Street was originally developed for industrial use in the mid-1940s by a drain contractor and continued use as a plating company from 1950 through 1970, followed by a machine shop from 1978 to circa 2002. The property is currently used to store powder coating material and vibratory finishing products. Based on the previous history and former investigations, EGLE began investigating this site for PFAS and other constituents. The highest PFAS result exceeded criteria for  PFOS with a concentration of 21 ppt (compared to 16 ppt). 

Groundwater flow direction appears to be to the northeast locally. There are no immediate waterbodies however, the Grand River is downgradient of the site.","EGLE, DHHS, and local health identified one residential well directly south of the site. The property owner was contacted and indicated they are connected to city water.  There are no additional residential drinking water wells in the area.  EGLE, DHHS, and local health are evaluating other drinking water sources in the area to determine if they need to be sampled.",EGLE will continue site analysis and monitoring to delineate the plume.
26109,-87.61024053,45.10058661,Menominee Warehouse Fire,Menominee County,"701 4th Ave, Menominee, MI, 49858, USA",Menominee,49858,Fire Related,No,Ashley Miller,MillerA65@Michigan.gov,906-235-7435,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/menominee-county/menominee-warehouse-fire,NA,No,2024/04/01 16:00:00+00,"Resolute Forest Products is located at 701 Fourth Avenue in Menominee next to the Menominee River. The manufacturing plant produces paper pulp and is adjacent to a warehouse where post-consumer recycled material was stored for use in the manufacturing process. On October 6, 2022, a large-scale industrial fire at the adjoining warehouse owned by KK Integrated Logistics and further impacted portions of the warehouse occupied by ChemDesign and Tyco/Johnson Controls. The adjoining warehouse contained numerous containers of chemicals, including Class B firefighting foam known to contain PFAS. Firefighting teams and incident management agencies responded, including Wisconsin, Michigan, and the US Environmental Protection Agency (USEPA). Water was initially used to fight the fire, but as the fire continued, a Class A foam was used to aid in firefighting operations. The fire was completely extinguished by October 20, 2022.
Early on, some firefighting water entered the river, which was a concern because the river flows into Green Bay, which is where the drinking water intakes are located for the cities of Menominee, Michigan and Marinette, Wisconsin. Earth berms were installed quickly onsite and large holding tanks were mobilized to contain most of the fire water during continued firefighting operations. Over 5.5 million gallons of firewater were captured onsite in a combination of frac tanks, a large constructed bermed pond, and constructed holding tanks. Water contained in the pond was later pumped into holding tanks and the pond was deconstructed. In early November 2022, a treatment system was constructed onsite to treat the water in the holding tanks before it was discharged into the river or pumped to the Menominee Wastewater Treatment Plant for additional treatment.

During firefighting operations, sampling for PFAS occurred at the Menominee Water Treatment Plant (which serves drinking water to nearby residents in Menominee, Michigan), the Menominee Wastewater Treatment Plant, the Marinette Water Treatment and Wastewater Treatment systems, and along the Menominee River. EGLE, the City of Menominee, Michigan, the Michigan Department of Health and Human Services (MDHHS), the Wisconsin Department of Natural Resources (WDNR), the City of Marinette, Wisconsin, and local health departments from both states coordinated efforts to sample surface water in the Menominee River, the ""raw"" lake water (the water going into the water treatment plant) and ""treated water"" (water that comes out of the water treatment plant used for drinking water) during and following the fire response.  

Fire debris, including paper waste and pulp, was transported to one of two solid waste landfills in Michigan and Wisconsin. As of November 11, 2022, over 36,000 tons of fire debris material had been transported off site. Firefighting foam that was compromised and spilled within a portion of the impacted warehouse was vacuumed into containers and transported to a waste facility in Oregon for disposal. Waste was characterized before transport and disposal.

Additional information can be found on the MDHHS Menominee Warehouse Fire Response website and the USEPA Menominee Michigan Warehouse Fire website.

The primary receptor is the Menominee River. Nearby residents are served by municipal water.

On October 17, 2023, eight groundwater samples were collected from seven monitoring wells.  The highest results above criteria were 120 ppt (or ng/L as indicated on the map) PFOA (compared to 8 ppt) and 29 ppt PFOS (compared to 16 ppt).  Due to the groundwater exceedances, the area of interest became an official MPART site in April 2024.

Due to the groundwater exceedances, the area of interest has become an official MPART site.
",Nearby residents are served by municipal water systems which draw water from Green Bay. The public water supply will continue to be sampled quarterly.,EGLE’s Geological Services Section (GSS) will resample the seven permanent monitoring wells in April 2024.
26161,-84.021532,42.31438401,Former Federal Screw Works,Washtenaw County,"425 Congdon St, Chelsea, MI, 48118, USA",Chelsea,48118,Industrial,No,Ashley Lesser,LesserA@Michigan.gov,517-285-6324,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/washtenaw-county/former-federal-screw-works,NA,No,2024/06/05 16:00:00+00,"The former Federal Screw Works is located at 425 Congdon Street) in Chelsea and consists of two vacant parcels on the west side of Main Street. The property was used for screw manufacturing from 1919 to 2006 which included parts cleaning, plating, vapor degreasing, oil salvage, and storage of gasoline and oils in aboveground and underground storage tanks. Volatile organic compounds (VOCs) from releases of petroleum products and chlorinated solvents were identified in groundwater flowing off-site to the southwest. In 2013, Federal Screw Works excavated several areas on the southwest portion of the property to remove oil-saturated soils and incorporate treatment amendments to reduce contaminant concentrations. Further response activities and monitoring of the remaining VOC contamination are ongoing.

Main Street Park Alliance recently purchased the property for redevelopment as a public park. As part of their due diligence, in July 2023, their consultant sampled groundwater for PFAS.  The highest groundwater result was 43 ppt PFOA (compared to 8 ppt).

Groundwater flows generally to the southwest. An 18-inch diameter municipal storm sewer runs east-to-west across the property and discharges to Letts Creek which is approximately a half mile away.
","Municipal water is available in the vicinity of the property.  EGLE, DHHS and LHD reviewed residential well records and determined there are no residential wells nearby.",EGLE recently approved a Response Activity Plan submitted by Main Street Park Alliance to prepare the property for safe public access prior to redevelopment and to fulfill obligations as the owner of a contaminated property.
26081,-85.777191,42.913494,New Era Properties,Kent County,"2637 Wilson Ave SW, Walker, MI, 49534, USA",Walker,49534,Landfill,Yes,Christine Matlock,MatlockC2@Michigan.gov,517-290-4612,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kent-county/new-era-properties,NA,No,2024/05/01 16:00:00+00,"The New Era Properties site is the location of the former Fenske Landfill and Closed Hazardous Waste Pile (Waste Pile) located at 2637 Wilson SW, in Kent County, adjacent to the Grand River. This landfill accepted liquid industrial waste, solid industrial waste, and solid municipal waste, from 1967 until the 1970s, when solid waste regulations were passed.  Additionally, metal hydroxide plating sludges were stored on-site, in a waste pile.  Clean closure of the waste pile was achieved in June 2008.  Due to the previous acceptance of industrial and municipal wastes, and the management of metal hydroxide plating sludges, EGLE sampled the groundwater in July 2021, to determine if PFAS were present.  The highest result in groundwater was 91 ppt for PFOS (compared to 16 ppt).  Landfill leachate was indirectly sampled through a gas vent well in August 2021, and it was verified that the liquid contains PFAS. 

Landfill operations were also conducted on the adjacent property in Ottawa County under a separate investigation summarized in the following MPART site investigation webpage: Fenske Landfills, Inc. (Tallmadge Township, Ottawa County) (michigan.gov).

Shallow groundwater flows toward the Grand River.  The groundwater between the landfill and the Grand River was not sampled during this initial sampling.  Additional sampling is needed to determine if the groundwater venting to the Grand River is contaminated. 
","EGLE, DHHS, and local health have evaluated nearby drinking water wells and will be sampling a nearby drinking water well.",EGLE has asked the property owner to further evaluate the impact of the landfill on the adjacent wetlands and the Grand River.
26017,-83.93640673,43.67447712,Hartley & Hartley Landfill,Bay County,"2370 2 Mile Rd, Kawkawlin, MI, 48631, USA",Bay City,48706,Landfill,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/hartley-and-hartley-landfill,NA,No,2024/05/09 16:00:00+00,"The property located at 2370 S. Two Mile Road, known as Hartley & Hartley, is an old sand quarry that began in the late 1950s. The property was also partially used for waste disposal from 1962 to 1978. The facility was licensed as a waste disposal facility in 1966. Typical waste disposed there included municipal solid waste and industrial wastes. PFAS was found after EGLE requested site-specific sampling efforts to take place in December 2021 after treated leachate samples were found to exceed PFAS criteria. Groundwater analytical results identified exceedances in four monitoring wells, one of which contained 97 ppt PFOA (compared to 8 ppt). 

The regional flow direction is east-northeast toward Saginaw Bay. Groundwater either flows toward the Tobico Lagoon or is captured by the Indian Town Drain (ITD). Shallow groundwater and surface water in the south and west areas of the site is diverted south toward the ITD. Shallow groundwater and surface water in the east and north sides of the site typically flows east or northeast toward Tobico Lagoon.","Municipal drinking water is available. EGLE, DHHS, and local health verified there are no known residential drinking water wells in the area.",EGLE plans to request additional sampling of groundwater to delineate the extent of contamination.
26125,-83.10365236,42.658477,Stan’s Trucking Landfill,Oakland County,"1536 School Rd, Rochester Hills, MI, 48307, USA",Rochester Hills,48307,Landfill,Yes,Kimberly Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/stans-trucking-landfill,NA,No,2024/05/20 16:00:00+00,"Stan’s Trucking, located at 1536 School Road, is a former Type II landfill used historically for general refuse, industrial wastes, and demolition wastes and was capped in 1984. Various remedial activities occurred over the next several decades, including the installation of a gas collection system to prevent methane gas leaks. In November 2023 and February 2024, groundwater monitoring wells at the landfill were sampled for PFAS. The highest PFAS results were 260 ppt PFOA (compared to 8 ppt), and 54 ppt PFOS (compared to 16 ppt).

Groundwater flow is to the east/northeast towards the Clinton River, approximately a half mile away.","Municipal water is available in the area, although many residents still use private wells.  EGLE, DHHS and local health departments have identified several nearby residential wells and plan to sample those in the spring of 2024.",Groundwater monitoring will continue and EGLE will evaluate data as it is received and expand sampling if necessary.
26029,-85.11177302,45.15972402,East Jordan Disposal,Charlevoix County,"700 Nichols St, East Jordan, MI, 49727, USA",East Jordan,49727,Landfill,No,Jacob Palinsky,PalinskyJ@Michigan.gov,989-370-3053,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/charlevoix-county/east-jordan-disposal,NA,No,2024/05/28 16:00:00+00,"East Jordan Disposal, located at 700 Nichols Street, is a closed municipal landfill/transfer station that served the city of East Jordan. For over 20 years, a clay-lined oil storage pit at the entrance to the landfill was used for firefighter training in extinguishing oil fires. In 1980, contaminated soils from the oil pit were excavated. In February of 2024, during an EGLE Brownfield Site Assessment grant, groundwater monitoring wells around the former landfill were sampled. The highest PFAS detection was 40 ppt PFOS (compared to 16 ppt Drinking Water Criteria and 12 ppt Water Quality Value) and 17 ppt PFOA (compared to 8 ppt Drinking Water Criteria).

Groundwater flow is expected to be to the southeast. Brown’s Creek is located approximately 150 feet west of the site.","EGLE, DHHS, and local health have verified there are no downgradient residential wells in the area. Homes in the area are on municipal water. There is an irrigation well at the south-adjoining East Jordan High School. The local health department, Health Department of Northwest Michigan, contacted East Jordan High School concerning their irrigation well. The irrigation well is only connected to an in-ground sprinkler system.",None currently.
26061,-88.541735,47.092118,Peterson-Lahti Landfill,Houghton County,"46730 Lahti Rd, Houghton, MI, 49931, USA",Houghton,49931,Landfill,TBD,James Staley,StaleyJ1@Michigan.gov,231-429-1945,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/houghton-county/peterson-lahti-landfill,NA,No,2024/07/11 16:00:00+00,"The Peterson-Lahti Landfill, located 46730 Lahti Road, in Portage Township, is an unlined landfill that was constructed prior to modern solid waste regulations and requirements.  The facility was issued a construction permit in July 1988 and first began accepting waste shortly thereafter.  The Peterson-Lahti Landfill accepted construction and demolition waste and operated until April 1995.  After ceasing operation, the original owner abandoned the facility and in February 2011 the property tax reverted to Houghton County.  The landfill has remained abandoned since that time and was never properly closed with an impermeable cap. 

Due to the potential for PFAS to be present in groundwater from the waste placed in the landfill, on January 23, 2023, EGLE requested that Houghton County sample the groundwater monitoring wells for PFAS.  Houghton County retained a consultant to conduct the groundwater sampling at the four onsite monitoring wells, and sampling was completed on March 28, 2024.  Groundwater at two monitoring wells had PFAS over criteria; the highest well had 27 ppt PFOA (compared to 8 ppt), 19 ppt PFOS (compared to 16 ppt) and 68 ppt PFHxS (compared to 51 ppt).

Based on groundwater elevations measured during the March 28, 2024, groundwater sampling event, groundwater flows in an easterly direction at the landfill.  Nearby water bodies include:  Pilgrim River, which is located approximately 800 feet east of the landfill; and Portage Lake, which is located approximately 1.2 miles east of the landfill.  The Pilgrim River flows in a northeasterly direction, and ultimately discharges into Portage Lake.","EGLE, DHHS and local health officials have evaluated nearby drinking water well logs and local geology and plan to sample several residential wells near the landfill in the summer of 2024.","In an attempt to corroborate the results of the initial sampling, EGLE anticipates discussing additional future PFAS sampling at the facility with Houghton County officials."
26093,-83.69806103,42.496001,Superior Sanitation Brighton,Livingston County,"7350 Rushton Rd, Brighton, MI, 48116, USA",Brighton,48116,Industrial,TBD,Rebecca Taylor,TaylorR@Michigan.gov,517-284-5160,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/livingston-county/superior-sanitation-brighton,NA,No,2024/07/30 16:00:00+00,"Superior Sanitation Brighton, located at 7350 Rushton Road, is a former unlicensed waste processing and storage facility in an industrial area.  The private party removed the waste piles and conducted a site investigation that included screening for PFAS in soil and shallow groundwater.  PFAS samples were collected at six of 13 groundwater monitoring well locations in November 2023.  EGLE received the report in February  2024.  Four of six groundwater monitoring wells sampled had PFAS above criteria and the highest results were 93 ppt PFOA (compared to 8 ppt), 230 ppt PFOS (compared to 16 ppt), and 120 ppt PFHxS (compared to 51 ppt).     

Shallow groundwater flows radially towards the Huron River and Spring Mill Creek adjacent to the property.  PFOS has been detected in groundwater above criteria close to Spring Mill Creek which runs parallel to the Huron River for 2.5 miles prior to joining the river.","There is no municipal water supply in the area.  EGLE, DHHS, and the local health department reviewed residential well logs in the area.  PFAS sampling of nine shallow private wells has been proposed and is pending access which are located on Rushton Road, south to the intersection of Silver Lake Road.  Area well logs show a confining clay layer between the PFAS contaminated shallow water bearing zone and the deeper drinking water bearing zone.","In addition to sampling private wells on Rushton Road to Silver Lake Road where access is granted, EGLE intends to sample the Huron River and Spring Mill Creek for PFAS.  EGLE will also request the private party consultant to sample all monitoring wells for PFAS this year.  Selected monitoring wells at the facility will be sampled periodically for PFAS to determine future PFAS monitoring needs."
26017,-83.91530797,43.63418801,Dobson Industrial Inc,Bay County,"3660 N Euclid Ave, Bay City, MI, 48706, USA",Bay City,48706,Industrial,No,Diana Klida,KlidaD@Michigan.gov,989-280-7687,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/bay-county/dobson-industrial,NA,No,2024/08/26 16:00:00+00,"The property located at 3660 North Euclid Avenue, known as Dobson Industrial, was a former roundhouse with turntable for locomotive maintenance from the early 1900s to the 1960s. Since 1963 Dobson Industrial has occupied the property for metal fabricating or manufacturing operations and automotive service operations. A Baseline Environmental Assessment (BEA) was recently completed for this facility and submitted to EGLE on May 3, 2024. Since the property was historically used for metal finishing that may have involved use of PFAS chemicals, PFAS was analyzed during the BEA investigation. Groundwater results identified exceedances of PFOA in two monitoring wells and PFOS in one monitoring well.  The highest results were 10 ppt PFOA (compared to 8 ppt) and 57 ppt PFOS (compared to 16 ppt). 

There is currently no data indicating groundwater flow direction. The Kawkawlin River is approximately 0.7 miles north of the property. Saginaw Bay is approximately 2.5 miles northeast of the property. EGLE has no reason to believe either of these waterbodies are impacted at this time.","Municipal drinking water is in the area. EGLE, DHHS, and the local health department reviewed residential well logs and determined there are no residential wells downgradient of the site.",EGLE plans to request any potentially liable parties for additional sampling of groundwater to delineate the extent of PFAS contamination.
26137,-84.68142901,44.97633699,Alta Equipment,Otsego County,"3725 Old US Highway 27 S, Bagley, MI, 49735, USA",Gaylord,49735,Industrial,TBD,Christiaan Bon,BonC@Michigan.gov,989-370-9624,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/otsego-county/alta-equipment,NA,No,2024/08/28 16:00:00+00,"Alta Equipment, located at 3725 Old Highway 27 South, is a commercial property that has been used for light equipment maintenance since 1998 by various companies. In February 2023, a Baseline Environmental Assessment (BEA), was submitted by the current owner where one groundwater sample from a shallow temporary well located in the property’s septic drain field, had concentrations of PFBS above criteria. The highest detection of PFBS was 485 ppt (compared to 420 ppt) and concentrations decrease to 141 ppt at the western, downgradient side of the property. The onsite private drinking water well was non-detect for PFAS. 

Groundwater was found at 23-28 feet below ground surface. Shallow groundwater (less than 50’) is expected to flow to the west towards Otsego Lake. Otsego Lake is located approximately 550 west of the site. Deeper groundwater (greater than 100’) is expected to flow regionally to the southeast. 
","The surrounding area is serviced by private drinking water wells. There is currently no municipal water available in the area. 

Many of the downgradient private drinking water wells are less than 50 feet deep with a few private drinking water wells deeper than 100 feet. Directly north of the site, is a church with a drinking water well depth of 170 feet.

In the BEA, the private drinking water well on site was sampled for select PFAS. Six (6) PFAS analytes were sampled in the private drinking water and did not exceed laboratory reporting limits.","EGLE, MDHHS, and local health identified 10 properties that are directly downgradient for drinking water sampling. Many of the wells have unknown well depths or are shallow wells.  Shallow drinking water wells to the west will be sampled out of an abundance of caution."
26099,-83.07400995,42.65082758,Liquid Disposal Inc.,Macomb County,"3901 Hamlin Rd, Shelby Township, MI, 48317, USA",Utica,48317,Industrial,No,Wally Wagaw,WagawW@Michigan.gov,517-648-1540,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/macomb-county/liquid-disposal,NA,No,2024/09/06 16:00:00+00,"Liquid Disposal, Inc. is located at 3901 Hamlin Road and was a commercial liquid waste incineration facility that accepted wastes from major automobile manufacturers, chemical companies and other industries around the state.  The site included an ash pit, scrubber and oil lagoons, surface and underground storage tanks and drums. Poor storage practices and spills contaminated soil and groundwater with PCBs, heavy metals, VOCs and other chemicals.  Groundwater was sampled for PFAS in 2021, and results were as high as 350 ppt PFOS (compared to 16 ppt).  

Groundwater flows to the north/northeast towards the Clinton River.","EGLE, DHHS and local health have confirmed that there are no nearby residential drinking water wells.","EGLE and EPA have recommended that the PRP Group resample six monitoring well locations for PFAS. The agencies have also recommended that the PRP Group conduct groundwater sampling outside of the perimeter of the landfill and in the surrounding wetlands, because they may be considered potential receptors."
26125,-83.54043045,42.43620571,Former Anderson Landfill,Oakland County,"50250 Eight Mile Rd, Northville, MI, 48167, USA",Northville,48167,Landfill,Yes,Ira Adolphues,AdolphuesI@Michigan.gov,586-295-6682,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/oakland-county/former-anderson-municipal-landfill,NA,No,2024/09/10 16:00:00+00,"In early 2023, EGLE received a Baseline Environmental Assessment (BEA) that was conducted on property east and adjacent to the former Anderson Municipal Landfill located at 50250 Eight Mile Road.  Groundwater analytical results for the PFAS compounds PFOA and PFOS exceeded drinking water and groundwater criteria.  The BEA identified the landfill as a potential source of contamination.  

On June 24, 2024, EGLE sampled groundwater at six monitoring wells for PFAS from the landfill property.  The highest groundwater results were 110 ppt PFOA (compared to 8 ppt) and 510 ppt PFOS (compared to 16 ppt). 

An on-site groundwater flow study has not occurred.  Based on the topography, groundwater flow is to the southeast direction.  
","From 2021 through 2023, under a separate investigation, nearby residential wells and public drinking water wells were sampled for PFAS in the vicinity of the former Anderson Landfill due to two dewatering projects on Eight Mile Road and Nine Mile Road that staff were concerned could change groundwater flow and impact nearby drinking water wells.  Drinking water wells were sampled for volatile organic compounds (VOCs) and PFAS, and the results were non-detect.  In 2022, public drinking water wells at ITC Park, Maybury State Park, and Little Seeds Northville Day Care were sampled for PFAS.  Results were non-detect, excluding a drinking water well at Oak Trail in Maybury State Park.  The Oak Trail well had detections of PFOA at 6 ppt and 8 ppt (compared to 8 ppt), and the detections were determined to be unrelated to the landfill. The DNR has taken the well out of service. 

To the east of the Anderson Landfill is an area slated to become a new subdivision.   In September through October of 2023, the developer, Parc Vista installed a dewatering system to lower the water table to facilitate the construction and connection of a sanitary sewer system to the main sanitary line located in the Eight Mile Road right-of-way (ROW).  During dewatering activities, four monitoring wells were installed in the Eight Mile Road ROW for sampling purposes and to measure groundwater elevations.  These monitoring wells and the dewatering discharge location along Eight Mile Road were sampled weekly for PFAS.  Analytical results indicated that PFAS results were non-detect for all samples in all locations. Parc Vista will restrict groundwater usage due to the PFAS detections from the former landfill.  Drinking water will be supplied by Great Lakes Water Authority (GLWA).

The property west of the former landfill, Former Holloway Sand & Gravel, was purchased by the City of Novi in early 2024. The City submitted a BEA, but no additional PFAS sampling was conducted by the City.  EGLE conducted groundwater sampling in the summer of 2024 and will conduct additional sampling in the fall 2024.
",EGLE will be sampling at the Former Holloway Sand & Gravel in the fall 2024 to determine if PFAS from the landfill is migrating off-site to the west.
26163,-83.17205201,42.161574,McLouth Steel Corp. Trenton,Wayne County,"1491 W Jefferson Ave, Trenton, MI, 48183, USA",Trenton,48183,Industrial,No,Megan Cynar,Cynarm@michigan.gov,517-256-2681,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/mclouth-steel-trenton,NA,No,2024/09/16 16:00:00+00,"The McLouth Steel Corp. Trenton, located at 1491 West Jefferson Avenue, was added to the National Priorities List as a Superfund Site in 2019.  Remedial Investigation activities led by the USEPA began in 2021.  As part of the Remedial Investigation, the USEPA’s contractors completed PFAS sampling of 46 groundwater monitoring wells onsite due to the historic use of AFFF to extinguish an onsite fire.  PFAS was detected in 33 of the 36 monitoring wells sampled, and 32 wells exceeded criteria for PFHxS, PFNA, PFOS, and PFOA.   The maximum concentration of PFAS was PFOS at 6,670 ppt. 

Based on water level measurements collected in 2023, groundwater on the eastern portion of the site flows to the east towards the Trenton Channel and groundwater to the west, flows towards West Jefferson Avenue.","EGLE, DHHS, and local health confirmed there are no residential wells nearby; residents are connected to municipal water.",Existing groundwater monitoring wells on the site will be routinely sampled for PFAS during the Remedial Investigation.
26163,-83.45507502,42.278134,Michigan Avenue Dump,Wayne County,"42158 Michigan Ave, Canton, MI, 48188, USA",Canton,48188,Landfill,No,Eric Larson,larsone5@michigan.gov,(586) 255-6196,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/wayne-county/michigan-avenue-dump,NA,No,2024/09/16 16:00:00+00,"Michigan Avenue Dump (Dump) is located at 42158 Michigan Avenue in Canton.  This site was identified as a potential site of concern after a baseline environmental assessment (BEA) was submitted for a site formerly owned by Minnesota Mining and Manufacturing Company (3M) on Venoy Road in Wayne Michigan site (see the MPART site called Cul-Mac) showing that in the 1960s material was transported from their Wayne Michigan facility and disposed of at the Dump.  Records also showed that in the summer of 1992 EPA conducted a cleanup at the Dump and found drums and wastes on-site.  The Dump site is adjacent to the Cyb Tools site and EGLE suspected there may be a mix of PFAS coming from both Cyb Tools and the Dump site.  EGLE asked 3M to sample for PFAS and in May 2024, 3M collected groundwater samples for PFAS from seven monitoring wells.  Groundwater collected from six of the monitoring wells exceeded criteria.  The highest result was 41 ppt PFOS (compared to 16 ppt) and 12.2 ppt PFOA (compared to 8 ppt). 

Groundwater on Michigan Avenue Dump site flows north towards the Lower Rouge River which is located approximately 100 feet from the site boundary.","The area is supplied by municipal water.  EGLE, DHHS, and Wayne County Health Department verified that  there are no residential wells in the area.",EGLE will request that 3M collect additional groundwater sampling to verify previous concentrations of PFAS and to delineate the on-site conditions.
